price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color,car_age,Engine Displacement,Miles per year
6586,Audi,A4,2014.0,Sedan,Petrol,2.0,76827.0,4.0,Automatic,AWD,Blue,12.0,8.0,10303.333333333334
47042,Audi,Q5,2017.0,SUV,Petrol,2.0,46719.0,4.0,Automatic,AWD,Black,9.0,8.0,8354.0
2666,Hyundai,Elantra,2013.0,Coupe,Petrol,1.8,55900.0,4.0,Automatic,FWD,Blue,13.0,7.2,6920.153846153846
87497,Toyota,Camry,2019.0,Sedan,Petrol,2.5,15535.0,4.0,Automatic,FWD,White,7.0,10.0,3571.4285714285716
5018,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,118402.0,4.0,Automatic,FWD,Black,13.0,10.0,14657.615384615385
5018,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,118402.0,4.0,Automatic,FWD,Black,13.0,10.0,14657.615384615385
14113,Ford,Focus,2012.0,Hatchback,Petrol,2.0,1251.0,4.0,Automatic,FWD,Black,14.0,8.0,143.71428571428572
17249,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,44739.0,4.0,Automatic,FWD,Silver,15.0,8.0,4800.0
36235,Honda,Civic,2013.0,Sedan,Petrol,1.8,54060.0,4.0,Automatic,FWD,Blue,13.0,7.2,6692.307692307692
21699,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,40393.0,4.0,Automatic,FWD,Silver,14.0,8.0,4643.285714285715
25299,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,83458.0,4.0,Automatic,FWD,Black,15.0,8.0,8954.133333333333
19124,Honda,Fit,2013.0,Hatchback,Hybrid,1.5,58720.0,4.0,Automatic,FWD,Red,13.0,6.0,7269.2307692307695
7213,BMW,5 Series,1998.0,Sedan,Petrol,2.5,62138.0,6.0,Manual,RWD,Silver,28.0,15.0,3571.4285714285716
11917,Chevrolet,Captiva,2010.0,SUV,Diesel,2.0,38048.0,4.0,Automatic,FWD,White,16.0,8.0,3827.0
18503,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,72701.0,4.0,Automatic,FWD,Gray,13.0,7.2,9000.0
14113,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,69042.0,4.0,Automatic,FWD,Green,14.0,6.0,7936.5
1019,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,23480.0,4.0,Automatic,AWD,White,11.0,8.0,3435.090909090909
5488,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,18328.0,4.0,Automatic,FWD,Black,7.0,8.0,4213.714285714285
18817,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,622.0,4.0,Automatic,FWD,Gray,14.0,7.2,71.42857142857143
7997,Volkswagen,Jetta,2003.0,Sedan,Petrol,2.0,85128.0,4.0,Manual,FWD,Black,23.0,8.0,5956.521739130435
38888,Toyota,RAV4,2017.0,SUV,Petrol,2.5,31069.0,4.0,Automatic,AWD,Gray,9.0,10.0,5555.555555555556
17092,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,44668.0,4.0,Automatic,FWD,Silver,10.0,8.0,7188.6
34497,Nissan,Rogue,2017.0,SUV,Petrol,2.0,14913.0,6.0,Automatic,FWD,White,9.0,12.0,2666.6666666666665
14426,Hyundai,Elantra,2011.0,Sedan,Petrol,1.8,121292.0,4.0,Automatic,FWD,White,15.0,7.2,13013.333333333334
6144,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,42300.0,4.0,Automatic,FWD,Silver,19.0,8.0,3582.8947368421054
1333,Ford,Focus,2018.0,Sedan,Petrol,2.0,66900.0,4.0,Automatic,FWD,Black,8.0,8.0,13458.0
1960,Lexus,ES 350,2013.0,Sedan,Hybrid,2.5,54651.0,4.0,Automatic,FWD,Silver,13.0,10.0,6765.538461538462
26030,Chevrolet,Volt,2017.0,Hatchback,Hybrid,1.5,32350.0,4.0,Automatic,FWD,Blue,9.0,6.0,5784.666666666667
8781,Toyota,Ist,2002.0,Hatchback,Petrol,1.5,72701.0,4.0,Automatic,AWD,Red,24.0,6.0,4875.0
8624,Chevrolet,Cruze,2012.0,Sedan,Diesel,2.0,38929.0,4.0,Automatic,FWD,White,14.0,8.0,4474.928571428572
21953,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,48219.0,4.0,Automatic,FWD,White,10.0,7.2,7760.0
15681,Ford,Focus,2015.0,Sedan,Petrol,2.0,55924.0,4.0,Automatic,FWD,Gray,11.0,8.0,8181.818181818182
21181,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,104469.0,4.0,Automatic,FWD,Silver,16.0,8.0,10507.875
31581,Hyundai,H1,2014.0,Van,Diesel,2.5,60207.0,4.0,Automatic,FWD,Silver,12.0,10.0,8074.416666666667
20385,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,83712.0,4.0,Automatic,FWD,Blue,13.0,7.2,10363.076923076924
2822,Toyota,Corolla,2019.0,Sedan,Petrol,1.8,24392.0,4.0,Automatic,FWD,White,7.0,7.2,5607.714285714285
16283,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,34316.0,4.0,Automatic,FWD,Black,10.0,8.0,5522.5
27654,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,52291.0,4.0,Automatic,FWD,Black,16.0,8.0,5259.625
16123,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,76545.0,4.0,Automatic,FWD,Black,16.0,8.0,7699.1875
7683,Nissan,Tiida,2005.0,Sedan,Petrol,1.5,13049.0,4.0,Automatic,FWD,White,21.0,6.0,1000.0
15681,Toyota,Corolla,2013.0,Sedan,Petrol,1.8,82519.0,4.0,Automatic,FWD,White,13.0,7.2,10215.384615384615
13642,Hyundai,H1,2009.0,Van,Diesel,2.5,46995.0,4.0,Automatic,FWD,Silver,17.0,10.0,4448.882352941177
17249,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,52376.0,4.0,Automatic,FWD,Black,11.0,7.2,7662.818181818182
11604,Ford,Focus,2012.0,Sedan,Petrol,2.0,42254.0,4.0,Automatic,FWD,White,14.0,8.0,4857.142857142857
10663,Hyundai,H1,2009.0,Van,Diesel,2.5,52967.0,4.0,Automatic,FWD,White,17.0,10.0,5014.176470588235
20278,Chevrolet,Malibu,2013.0,Sedan,Petrol,2.0,97348.0,4.0,Automatic,FWD,Black,13.0,8.0,12051.23076923077
15367,Nissan,Rogue,2010.0,SUV,Petrol,2.5,93206.0,4.0,Automatic,FWD,Black,16.0,10.0,9375.0
15524,Hyundai,Tucson,2013.0,SUV,Diesel,2.0,32500.0,4.0,Automatic,FWD,Silver,13.0,8.0,4023.3076923076924
34607,Hyundai,H1,2014.0,Van,Diesel,2.5,16778.0,4.0,Automatic,FWD,Silver,12.0,10.0,2250.0
14113,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,105012.0,4.0,Automatic,FWD,Silver,16.0,7.2,10562.5
10506,Toyota,Aqua,2014.0,Sedan,Hybrid,1.5,54060.0,4.0,Automatic,FWD,White,12.0,6.0,7250.0
18189,BMW,3 Series,2012.0,Sedan,Petrol,2.0,88330.0,4.0,Automatic,RWD,Black,14.0,8.0,10153.714285714286
16308,Audi,other,2016.0,SUV,Petrol,2.0,1067.0,4.0,Automatic,AWD,Black,10.0,8.0,171.7
44558,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,74774.0,4.0,Automatic,FWD,Black,10.0,8.0,12033.7
38445,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,58756.0,4.0,Automatic,FWD,White,10.0,8.0,9455.8
9722,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,60273.0,4.0,Automatic,FWD,Silver,21.0,6.0,4619.047619047619
9722,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,66487.0,4.0,Automatic,FWD,Blue,14.0,6.0,7642.857142857143
43905,Toyota,RAV4,2016.0,SUV,Petrol,2.5,41632.0,4.0,Automatic,AWD,White,10.0,10.0,6700.0
15173,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,67668.0,4.0,Automatic,FWD,Gray,15.0,7.2,7260.066666666667
15681,Ford,Focus,2012.0,Hatchback,Petrol,2.0,119304.0,4.0,Automatic,FWD,White,14.0,8.0,13714.285714285714
11917,BMW,3 Series,2003.0,Sedan,Petrol,2.0,85097.0,4.0,Automatic,RWD,Red,23.0,8.0,5954.347826086957
25669,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,65244.0,4.0,Automatic,FWD,Black,13.0,6.0,8076.923076923077
9565,Honda,other,2017.0,SUV,Petrol,1.8,58620.0,4.0,Automatic,AWD,White,9.0,7.2,10482.111111111111
37580,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,59155.0,4.0,Automatic,FWD,Gray,11.0,8.0,8654.545454545454
42369,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,37472.0,4.0,Automatic,FWD,Black,11.0,8.0,5482.181818181818
15681,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,121436.0,4.0,Automatic,FWD,Silver,10.0,8.0,19543.2
16308,Volkswagen,Jetta,2013.0,Sedan,Petrol,2.0,58658.0,4.0,Automatic,FWD,Black,13.0,8.0,7261.538461538462
3293,Mazda,CX-9,2016.0,Sedan,Petrol,2.5,96227.0,4.0,Automatic,AWD,Red,10.0,10.0,15486.2
30000,Nissan,X-Trail,2018.0,Pickup,Petrol,2.5,11679.0,12.0,Automatic,AWD,Black,8.0,30.0,2349.25
31913,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,50181.0,4.0,Automatic,FWD,Silver,13.0,8.0,6212.153846153846
2587,Honda,Accord,2019.0,Coupe,Petrol,1.5,10356.0,4.0,Automatic,FWD,Black,7.0,6.0,2380.8571428571427
15681,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,95692.0,5.0,Automatic,FWD,Silver,14.0,12.5,11000.0
57030,Toyota,Aqua,2018.0,Hatchback,Petrol,1.5,3107.0,4.0,Automatic,FWD,Green,8.0,6.0,625.0
14009,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,74919.0,4.0,Automatic,FWD,Blue,14.0,6.0,8612.142857142857
2195,Toyota,C-HR,2018.0,SUV,Petrol,2.0,14178.0,4.0,Automatic,FWD,Gray,8.0,8.0,2852.0
48575,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,40173.0,4.0,Automatic,FWD,Black,9.0,8.0,7183.555555555556
15367,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,45563.0,4.0,Automatic,FWD,Silver,15.0,8.0,4888.4
52696,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,29852.0,4.0,Automatic,FWD,White,10.0,8.0,4804.2
15367,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,91342.0,4.0,Automatic,FWD,Black,16.0,7.2,9187.5
14426,Ford,Transit,1999.0,Van,Diesel,2.5,76429.0,4.0,Manual,RWD,White,27.0,10.0,4555.555555555556
19757,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,70588.0,4.0,Automatic,FWD,Gray,10.0,7.2,11360.0
12858,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,109362.0,4.0,Automatic,FWD,Black,19.0,6.0,9263.157894736842
11290,Nissan,Tiida,2012.0,Sedan,Petrol,1.8,37283.0,4.0,Automatic,FWD,Silver,14.0,7.2,4285.714285714285
44711,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,91026.0,4.0,Automatic,FWD,Black,10.0,8.0,14649.2
2666,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,62602.0,4.0,Automatic,FWD,Green,11.0,8.0,9158.818181818182
19610,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,64637.0,4.0,Automatic,FWD,White,16.0,8.0,6501.375
21326,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,60895.0,4.0,Automatic,FWD,Red,14.0,7.2,7000.0
14740,Ford,Fusion,2016.0,Sedan,Petrol,2.5,25477.0,4.0,Automatic,FWD,Gray,10.0,10.0,4100.0
41387,Hyundai,H1,2016.0,Van,Diesel,2.5,68469.0,4.0,Automatic,FWD,Silver,10.0,10.0,11018.9
14113,Subaru,Forester,2011.0,SUV,Petrol,2.5,73633.0,4.0,Automatic,AWD,Gray,15.0,10.0,7900.0
13172,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,80779.0,4.0,Automatic,FWD,Red,13.0,6.0,10000.0
54882,Toyota,RAV4,2016.0,SUV,Petrol,2.5,117315.0,4.0,Automatic,AWD,Black,10.0,10.0,18880.0
862,Nissan,Rogue,2016.0,SUV,Petrol,2.5,94624.0,4.0,Automatic,AWD,Silver,10.0,10.0,15228.2
8467,Nissan,Tiida,2007.0,Hatchback,Petrol,1.5,65244.0,4.0,Automatic,FWD,Silver,19.0,6.0,5526.315789473684
53317,Toyota,Aqua,2015.0,Hatchback,Petrol,1.5,17399.0,4.0,Automatic,FWD,Black,11.0,6.0,2545.4545454545455
3293,Toyota,Prius,2013.0,Hatchback,Hybrid,1.5,95216.0,4.0,Automatic,FWD,Red,13.0,6.0,11787.307692307691
42987,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,32857.0,4.0,Automatic,FWD,Black,11.0,8.0,4807.090909090909
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray,12.0,10.0,9609.333333333334
17876,Toyota,Prius V,2012.0,Hatchback,Hybrid,1.8,8784.0,4.0,Automatic,FWD,Gray,14.0,7.2,1009.7142857142857
9722,Honda,Fit,2006.0,Hatchback,Petrol,1.5,114954.0,4.0,Manual,FWD,White,20.0,6.0,9250.0
8781,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,98177.0,4.0,Automatic,AWD,White,26.0,8.0,6076.923076923077
7213,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,81649.0,4.0,Automatic,FWD,Blue,13.0,10.0,10107.692307692309
56509,Honda,Civic,2018.0,Sedan,Petrol,2.0,11024.0,4.0,Automatic,FWD,Black,8.0,8.0,2217.625
17923,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,77417.0,4.0,Automatic,FWD,Black,14.0,8.0,8899.285714285714
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black,7.0,10.0,1375.142857142857
15210,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,86371.0,4.0,Automatic,FWD,White,12.0,6.0,11583.333333333334
46101,Lexus,ES 300,2014.0,Sedan,Hybrid,2.5,47846.0,4.0,Automatic,FWD,Gray,12.0,10.0,6416.666666666667
9722,Ford,Focus,2014.0,Sedan,Petrol,2.0,65244.0,4.0,Automatic,FWD,Gray,12.0,8.0,8750.0
10976,Toyota,Vitz,2005.0,Hatchback,Petrol,1.5,75186.0,4.0,Manual,FWD,Silver,21.0,6.0,5761.9047619047615
8467,BMW,3 Series,2002.0,Coupe,Petrol,1.8,59031.0,4.0,Manual,RWD,Black,24.0,7.2,3958.3333333333335
25810,Hyundai,Santa Fe,2012.0,SUV,Diesel,2.0,122264.0,4.0,Automatic,FWD,Black,14.0,8.0,14054.57142857143
5175,Toyota,Corolla,2014.0,Sedan,Petrol,1.8,121795.0,4.0,Automatic,FWD,Silver,12.0,7.2,16334.166666666666
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White,14.0,10.0,11384.214285714286
40471,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,88235.0,4.0,Automatic,FWD,White,10.0,8.0,14200.0
9418,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,26642.0,4.0,Automatic,FWD,White,11.0,8.0,3897.7272727272725
14269,Honda,Fit,2009.0,Hatchback,Petrol,1.5,123032.0,4.0,Automatic,FWD,Blue,17.0,6.0,11647.058823529413
5018,Audi,A4,2014.0,Sedan,Petrol,2.0,50840.0,4.0,Automatic,AWD,Blue,12.0,8.0,6818.166666666667
19601,Toyota,Camry,2014.0,Sedan,Petrol,2.5,56836.0,4.0,Automatic,FWD,White,12.0,10.0,7622.333333333333
4704,Ford,Fusion,2017.0,Sedan,Petrol,1.5,46357.0,4.0,Automatic,FWD,Black,9.0,6.0,8289.222222222223
16766,Chevrolet,Cruze,2014.0,Sedan,Petrol,1.8,48651.0,4.0,Automatic,FWD,Black,12.0,7.2,6524.666666666667
30734,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,40390.0,4.0,Automatic,FWD,Black,13.0,10.0,5000.0
54458,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,65645.0,4.0,Automatic,FWD,White,10.0,8.0,10564.5
39829,Toyota,Camry,2020.0,Sedan,Petrol,2.5,2567.0,4.0,Automatic,FWD,White,6.0,10.0,688.3333333333334
15053,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,115576.0,4.0,Automatic,FWD,Silver,13.0,6.0,14307.692307692309
5959,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,75995.0,4.0,Automatic,FWD,Black,15.0,7.2,8153.466666666666
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White,12.0,10.0,9149.833333333334
21000,Volkswagen,Jetta,2015.0,Sedan,Petrol,1.8,41632.0,4.0,Automatic,FWD,Black,11.0,7.2,6090.909090909091
12607,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,97655.0,4.0,Automatic,FWD,Blue,14.0,6.0,11225.714285714286
9095,Honda,CR-V,2002.0,SUV,Petrol,2.0,116197.0,4.0,Manual,AWD,Silver,24.0,8.0,7791.666666666667
549,Toyota,Camry,2017.0,Sedan,Petrol,2.5,37697.0,4.0,Automatic,FWD,Gray,9.0,10.0,6740.666666666667
15681,Toyota,Ist,2011.0,Hatchback,Petrol,1.8,61516.0,4.0,Automatic,FWD,White,15.0,7.2,6600.0
29087,Hyundai,H1,2014.0,Van,Diesel,2.5,94449.0,4.0,Automatic,FWD,Black,12.0,10.0,12666.666666666666
3607,Ford,Escape,2011.0,SUV,Hybrid,2.5,104991.0,4.0,Automatic,AWD,White,15.0,10.0,11264.4
15681,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,69037.0,4.0,Automatic,FWD,Silver,14.0,7.2,7936.0
4861,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,77357.0,4.0,Automatic,FWD,White,12.0,8.0,10374.416666666666
21953,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,35419.0,4.0,Automatic,FWD,Black,11.0,7.2,5181.818181818182
18503,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,109362.0,4.0,Automatic,FWD,Silver,14.0,7.2,12571.42857142857
45473,Hyundai,other,2018.0,SUV,Petrol,2.0,808.0,4.0,Automatic,FWD,White,8.0,8.0,162.5
13000,Lexus,IS 250,2012.0,Sedan,Petrol,2.5,26719.0,4.0,Automatic,FWD,Black,14.0,10.0,3071.4285714285716
9722,Toyota,C-HR,2018.0,SUV,Petrol,2.0,24055.0,4.0,Automatic,FWD,White,8.0,8.0,4839.0
13015,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,48482.0,4.0,Automatic,FWD,Gray,13.0,7.2,6001.846153846154
18503,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,55303.0,4.0,Automatic,FWD,Silver,15.0,8.0,5933.333333333333
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White,14.0,10.0,11179.857142857143
45473,Toyota,Camry,2019.0,Sedan,Petrol,2.5,10750.0,4.0,Automatic,FWD,Black,7.0,10.0,2471.4285714285716
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,72063.0,4.0,Automatic,FWD,White,9.0,8.0,12886.0
10349,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,115327.0,6.0,Automatic,FWD,Red,14.0,15.0,13257.142857142857
14113,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,109362.0,4.0,Automatic,FWD,Gold,12.0,7.2,14666.666666666666
9722,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,102527.0,4.0,Automatic,FWD,Black,21.0,6.0,7857.142857142857
2901,Kia,Optima,2013.0,Sedan,Petrol,2.0,88646.0,4.0,Automatic,FWD,Silver,13.0,8.0,10973.923076923076
36379,Toyota,Camry,2016.0,Sedan,Petrol,2.5,23861.0,4.0,Automatic,FWD,Black,10.0,10.0,3840.0
14113,Mercedes-Benz,C-Class,2000.0,Sedan,Petrol,1.8,40927.0,4.0,Manual,RWD,Gray,26.0,7.2,2533.269230769231
26196,Hyundai,H1,2010.0,Van,Diesel,2.5,28447.0,4.0,Automatic,FWD,Black,16.0,10.0,2861.25
5370,Mitsubishi,Colt,2003.0,Sedan,Petrol,1.5,108740.0,4.0,Automatic,FWD,Black,23.0,6.0,7608.695652173913
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White,12.0,10.0,9149.833333333334
11133,Hyundai,Elantra,2018.0,Sedan,Petrol,2.0,24931.0,4.0,Automatic,FWD,Gray,8.0,8.0,5015.25
7066,Chevrolet,Cruze,2009.0,Sedan,Petrol,1.8,41814.0,4.0,Automatic,FWD,White,17.0,7.2,3958.4117647058824
66482,Honda,Civic,2017.0,Coupe,Petrol,1.5,10339.0,4.0,Automatic,FWD,Red,9.0,6.0,1848.7777777777778
19444,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,122411.0,4.0,Automatic,FWD,Blue,16.0,7.2,12312.5
15053,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,100041.0,4.0,Automatic,FWD,Blue,14.0,6.0,11500.0
11000,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,113090.0,2.0,Automatic,FWD,Brown,18.0,3.0,10111.111111111111
24932,Hyundai,H1,2010.0,Van,Diesel,2.5,52611.0,4.0,Automatic,FWD,Silver,16.0,10.0,5291.8125
48697,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,96808.0,4.0,Automatic,FWD,White,11.0,8.0,14163.363636363636
28225,Toyota,RAV4,2013.0,SUV,Petrol,2.5,36661.0,6.0,Automatic,AWD,Black,13.0,15.0,4538.461538461538
17562,Toyota,Prius C,2015.0,Sedan,Hybrid,1.5,54681.0,4.0,Automatic,FWD,White,11.0,6.0,8000.0
42764,Hyundai,H1,2016.0,Wagon,Diesel,2.5,68953.0,4.0,Automatic,FWD,Black,10.0,10.0,11096.9
16778,Chevrolet,Orlando,2015.0,SUV,Petrol,2.0,20713.0,4.0,Automatic,FWD,Gray,11.0,8.0,3030.2727272727275
24709,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,94195.0,4.0,Automatic,FWD,White,16.0,8.0,9474.4375
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black,12.0,10.0,8533.083333333334
17405,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,91963.0,4.0,Automatic,FWD,Black,14.0,6.0,10571.42857142857
20385,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,112344.0,4.0,Automatic,FWD,White,12.0,8.0,15066.666666666666
54048,Toyota,Aqua,2017.0,Wagon,Hybrid,1.5,5610.0,4.0,Automatic,FWD,Blue,9.0,6.0,1003.0
15053,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,88235.0,4.0,Automatic,FWD,Beige,18.0,6.0,7888.888888888889
38822,Honda,Fit,2017.0,Wagon,Hybrid,1.5,2159.0,4.0,Automatic,FWD,Blue,9.0,6.0,386.0
17249,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,55924.0,5.0,Automatic,FWD,Silver,13.0,12.5,6923.076923076923
16621,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,93206.0,4.0,Automatic,FWD,Black,16.0,7.2,9375.0
941,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,67419.0,4.0,Automatic,FWD,White,14.0,7.2,7749.928571428572
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray,12.0,10.0,9609.333333333334
21410,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,81451.0,4.0,Automatic,FWD,Silver,14.0,8.0,9363.0
41867,Honda,Fit,2017.0,Wagon,Hybrid,1.5,18157.0,4.0,Automatic,FWD,Black,9.0,6.0,3246.6666666666665
44608,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,39574.0,4.0,Automatic,FWD,Gray,10.0,8.0,6368.7
7683,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,56804.0,4.0,Automatic,FWD,Silver,14.0,8.0,6529.714285714285
21953,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,42254.0,4.0,Automatic,FWD,Silver,14.0,7.2,4857.142857142857
1803,Toyota,Prius,2013.0,Hatchback,Hybrid,1.5,122941.0,4.0,Automatic,FWD,Black,13.0,6.0,15219.538461538461
14113,Volkswagen,Jetta,2015.0,Sedan,Petrol,1.8,28338.0,4.0,Automatic,FWD,White,11.0,7.2,4145.909090909091
26657,Toyota,Camry,2012.0,Sedan,Petrol,2.5,103397.0,4.0,Automatic,FWD,Gray,14.0,10.0,11885.714285714286
11149,Toyota,Ist,2002.0,Hatchback,Petrol,1.5,69042.0,4.0,Automatic,FWD,Black,24.0,6.0,4629.625
20228,Kia,Optima,2016.0,Sedan,Petrol,2.0,18090.0,4.0,Automatic,FWD,White,10.0,8.0,2911.2
9418,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,27039.0,4.0,Automatic,FWD,White,11.0,8.0,3955.818181818182
8467,Nissan,Note,2005.0,Sedan,Petrol,1.5,10130.0,3.0,Automatic,FWD,White,21.0,4.5,776.2857142857143
7683,Nissan,Serena,2002.0,Van,Petrol,2.5,105634.0,4.0,Automatic,FWD,White,24.0,10.0,7083.333333333333
22894,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,39262.0,4.0,Automatic,FWD,White,13.0,7.2,4860.461538461538
10515,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,37811.0,4.0,Automatic,FWD,Silver,12.0,8.0,5070.833333333333
14113,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,42378.0,4.0,Automatic,FWD,Black,16.0,10.0,4262.5
35902,Hyundai,H1,2014.0,Van,Diesel,2.5,105080.0,4.0,Automatic,FWD,Gold,12.0,10.0,14092.416666666666
73620,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,31756.0,4.0,Automatic,FWD,White,8.0,8.0,6388.25
15210,Hyundai,H1,2008.0,Van,Diesel,2.5,40778.0,4.0,Automatic,FWD,Silver,18.0,10.0,3645.8333333333335
21953,Toyota,Camry,2013.0,Sedan,Petrol,2.5,71535.0,4.0,Automatic,FWD,Black,13.0,10.0,8855.615384615385
21953,Mitsubishi,Outlander,2018.0,SUV,Hybrid,2.0,37080.0,4.0,Automatic,AWD,Black,8.0,8.0,7459.25
29793,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,20936.0,4.0,Automatic,FWD,Silver,7.0,8.0,4813.285714285715
6899,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,53110.0,4.0,Automatic,FWD,Silver,14.0,8.0,6105.071428571428
20385,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,74565.0,4.0,Automatic,FWD,Red,14.0,10.0,8571.42857142857
4861,Toyota,Corolla,2017.0,Sedan,Petrol,1.8,14285.0,4.0,Automatic,FWD,Silver,9.0,7.2,2554.3333333333335
5488,Toyota,C-HR,2019.0,SUV,Petrol,2.0,48731.0,4.0,Automatic,FWD,Red,7.0,8.0,11203.42857142857
13485,Mazda,Mazda3,2015.0,Hatchback,Petrol,2.0,42145.0,4.0,Automatic,FWD,Silver,11.0,8.0,6165.909090909091
