price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color
15173,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,67668.0,4.0,Automatic,FWD,Gray
15681,Ford,Focus,2012.0,Hatchback,Petrol,2.0,119304.0,4.0,Automatic,FWD,White
11917,BMW,3 Series,2003.0,Sedan,Petrol,2.0,85097.0,4.0,Automatic,RWD,Red
25669,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,65244.0,4.0,Automatic,FWD,Black
9565,Honda,other,2017.0,SUV,Petrol,1.8,58620.0,4.0,Automatic,AWD,White
37580,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,59155.0,4.0,Automatic,FWD,Gray
42369,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,37472.0,4.0,Automatic,FWD,Black
15681,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,121436.0,4.0,Automatic,FWD,Silver
16308,Volkswagen,Jetta,2013.0,Sedan,Petrol,2.0,58658.0,4.0,Automatic,FWD,Black
3293,Mazda,CX-9,2016.0,Sedan,Petrol,2.5,96227.0,4.0,Automatic,AWD,Red
30000,Nissan,X-Trail,2018.0,Pickup,Petrol,2.5,11679.0,12.0,Automatic,AWD,Black
31913,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,50181.0,4.0,Automatic,FWD,Silver
2587,Honda,Accord,2019.0,Coupe,Petrol,1.5,10356.0,4.0,Automatic,FWD,Black
15681,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,95692.0,5.0,Automatic,FWD,Silver
57030,Toyota,Aqua,2018.0,Hatchback,Petrol,1.5,3107.0,4.0,Automatic,FWD,Green
14009,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,74919.0,4.0,Automatic,FWD,Blue
2195,Toyota,C-HR,2018.0,SUV,Petrol,2.0,14178.0,4.0,Automatic,FWD,Gray
48575,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,40173.0,4.0,Automatic,FWD,Black
15367,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,45563.0,4.0,Automatic,FWD,Silver
52696,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,29852.0,4.0,Automatic,FWD,White
15367,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,91342.0,4.0,Automatic,FWD,Black
14426,Ford,Transit,1999.0,Van,Diesel,2.5,76429.0,4.0,Manual,RWD,White
19757,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,70588.0,4.0,Automatic,FWD,Gray
12858,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,109362.0,4.0,Automatic,FWD,Black
11290,Nissan,Tiida,2012.0,Sedan,Petrol,1.8,37283.0,4.0,Automatic,FWD,Silver
44711,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,91026.0,4.0,Automatic,FWD,Black
2666,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,62602.0,4.0,Automatic,FWD,Green
19610,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,64637.0,4.0,Automatic,FWD,White
21326,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,60895.0,4.0,Automatic,FWD,Red
14740,Ford,Fusion,2016.0,Sedan,Petrol,2.5,25477.0,4.0,Automatic,FWD,Gray
41387,Hyundai,H1,2016.0,Van,Diesel,2.5,68469.0,4.0,Automatic,FWD,Silver
14113,Subaru,Forester,2011.0,SUV,Petrol,2.5,73633.0,4.0,Automatic,AWD,Gray
13172,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,80779.0,4.0,Automatic,FWD,Red
54882,Toyota,RAV4,2016.0,SUV,Petrol,2.5,117315.0,4.0,Automatic,AWD,Black
862,Nissan,Rogue,2016.0,SUV,Petrol,2.5,94624.0,4.0,Automatic,AWD,Silver
8467,Nissan,Tiida,2007.0,Hatchback,Petrol,1.5,65244.0,4.0,Automatic,FWD,Silver
53317,Toyota,Aqua,2015.0,Hatchback,Petrol,1.5,17399.0,4.0,Automatic,FWD,Black
3293,Toyota,Prius,2013.0,Hatchback,Hybrid,1.5,95216.0,4.0,Automatic,FWD,Red
42987,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,32857.0,4.0,Automatic,FWD,Black
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
17876,Toyota,Prius V,2012.0,Hatchback,Hybrid,1.8,8784.0,4.0,Automatic,FWD,Gray
9722,Honda,Fit,2006.0,Hatchback,Petrol,1.5,114954.0,4.0,Manual,FWD,White
8781,Mitsubishi,Pajero iO,2000.0,SUV,Petrol,2.0,98177.0,4.0,Automatic,AWD,White
7213,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,81649.0,4.0,Automatic,FWD,Blue
56509,Honda,Civic,2018.0,Sedan,Petrol,2.0,11024.0,4.0,Automatic,FWD,Black
17923,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,77417.0,4.0,Automatic,FWD,Black
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black
15210,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,86371.0,4.0,Automatic,FWD,White
46101,Lexus,ES 300,2014.0,Sedan,Hybrid,2.5,47846.0,4.0,Automatic,FWD,Gray
9722,Ford,Focus,2014.0,Sedan,Petrol,2.0,65244.0,4.0,Automatic,FWD,Gray
10976,Toyota,Vitz,2005.0,Hatchback,Petrol,1.5,75186.0,4.0,Manual,FWD,Silver
8467,BMW,3 Series,2002.0,Coupe,Petrol,1.8,59031.0,4.0,Manual,RWD,Black
25810,Hyundai,Santa Fe,2012.0,SUV,Diesel,2.0,122264.0,4.0,Automatic,FWD,Black
5175,Toyota,Corolla,2014.0,Sedan,Petrol,1.8,121795.0,4.0,Automatic,FWD,Silver
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White
40471,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,88235.0,4.0,Automatic,FWD,White
9418,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,26642.0,4.0,Automatic,FWD,White
14269,Honda,Fit,2009.0,Hatchback,Petrol,1.5,123032.0,4.0,Automatic,FWD,Blue
5018,Audi,A4,2014.0,Sedan,Petrol,2.0,50840.0,4.0,Automatic,AWD,Blue
19601,Toyota,Camry,2014.0,Sedan,Petrol,2.5,56836.0,4.0,Automatic,FWD,White
4704,Ford,Fusion,2017.0,Sedan,Petrol,1.5,46357.0,4.0,Automatic,FWD,Black
16766,Chevrolet,Cruze,2014.0,Sedan,Petrol,1.8,48651.0,4.0,Automatic,FWD,Black
30734,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,40390.0,4.0,Automatic,FWD,Black
54458,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,65645.0,4.0,Automatic,FWD,White
39829,Toyota,Camry,2020.0,Sedan,Petrol,2.5,2567.0,4.0,Automatic,FWD,White
15053,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,115576.0,4.0,Automatic,FWD,Silver
5959,Lexus,CT 200h,2011.0,Hatchback,Hybrid,1.8,75995.0,4.0,Automatic,FWD,Black
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
21000,Volkswagen,Jetta,2015.0,Sedan,Petrol,1.8,41632.0,4.0,Automatic,FWD,Black
12607,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,97655.0,4.0,Automatic,FWD,Blue
9095,Honda,CR-V,2002.0,SUV,Petrol,2.0,116197.0,4.0,Manual,AWD,Silver
549,Toyota,Camry,2017.0,Sedan,Petrol,2.5,37697.0,4.0,Automatic,FWD,Gray
15681,Toyota,Ist,2011.0,Hatchback,Petrol,1.8,61516.0,4.0,Automatic,FWD,White
29087,Hyundai,H1,2014.0,Van,Diesel,2.5,94449.0,4.0,Automatic,FWD,Black
3607,Ford,Escape,2011.0,SUV,Hybrid,2.5,104991.0,4.0,Automatic,AWD,White
15681,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,69037.0,4.0,Automatic,FWD,Silver
4861,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,77357.0,4.0,Automatic,FWD,White
21953,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,35419.0,4.0,Automatic,FWD,Black
18503,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,109362.0,4.0,Automatic,FWD,Silver
45473,Hyundai,other,2018.0,SUV,Petrol,2.0,808.0,4.0,Automatic,FWD,White
13000,Lexus,IS 250,2012.0,Sedan,Petrol,2.5,26719.0,4.0,Automatic,FWD,Black
9722,Toyota,C-HR,2018.0,SUV,Petrol,2.0,24055.0,4.0,Automatic,FWD,White
13015,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,48482.0,4.0,Automatic,FWD,Gray
18503,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,55303.0,4.0,Automatic,FWD,Silver
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White
45473,Toyota,Camry,2019.0,Sedan,Petrol,2.5,10750.0,4.0,Automatic,FWD,Black
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,72063.0,4.0,Automatic,FWD,White
10349,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,115327.0,6.0,Automatic,FWD,Red
14113,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,109362.0,4.0,Automatic,FWD,Gold
9722,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,102527.0,4.0,Automatic,FWD,Black
2901,Kia,Optima,2013.0,Sedan,Petrol,2.0,88646.0,4.0,Automatic,FWD,Silver
36379,Toyota,Camry,2016.0,Sedan,Petrol,2.5,23861.0,4.0,Automatic,FWD,Black
14113,Mercedes-Benz,C-Class,2000.0,Sedan,Petrol,1.8,40927.0,4.0,Manual,RWD,Gray
26196,Hyundai,H1,2010.0,Van,Diesel,2.5,28447.0,4.0,Automatic,FWD,Black
5370,Mitsubishi,Colt,2003.0,Sedan,Petrol,1.5,108740.0,4.0,Automatic,FWD,Black
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
11133,Hyundai,Elantra,2018.0,Sedan,Petrol,2.0,24931.0,4.0,Automatic,FWD,Gray
7066,Chevrolet,Cruze,2009.0,Sedan,Petrol,1.8,41814.0,4.0,Automatic,FWD,White
66482,Honda,Civic,2017.0,Coupe,Petrol,1.5,10339.0,4.0,Automatic,FWD,Red
19444,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,122411.0,4.0,Automatic,FWD,Blue
15053,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,100041.0,4.0,Automatic,FWD,Blue
11000,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,113090.0,2.0,Automatic,FWD,Brown
24932,Hyundai,H1,2010.0,Van,Diesel,2.5,52611.0,4.0,Automatic,FWD,Silver
48697,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,96808.0,4.0,Automatic,FWD,White
28225,Toyota,RAV4,2013.0,SUV,Petrol,2.5,36661.0,6.0,Automatic,AWD,Black
17562,Toyota,Prius C,2015.0,Sedan,Hybrid,1.5,54681.0,4.0,Automatic,FWD,White
42764,Hyundai,H1,2016.0,Wagon,Diesel,2.5,68953.0,4.0,Automatic,FWD,Black
16778,Chevrolet,Orlando,2015.0,SUV,Petrol,2.0,20713.0,4.0,Automatic,FWD,Gray
24709,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,94195.0,4.0,Automatic,FWD,White
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
17405,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,91963.0,4.0,Automatic,FWD,Black
20385,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,112344.0,4.0,Automatic,FWD,White
54048,Toyota,Aqua,2017.0,Wagon,Hybrid,1.5,5610.0,4.0,Automatic,FWD,Blue
15053,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,88235.0,4.0,Automatic,FWD,Beige
38822,Honda,Fit,2017.0,Wagon,Hybrid,1.5,2159.0,4.0,Automatic,FWD,Blue
17249,Volkswagen,Passat,2013.0,Sedan,Petrol,2.5,55924.0,5.0,Automatic,FWD,Silver
16621,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,93206.0,4.0,Automatic,FWD,Black
941,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,67419.0,4.0,Automatic,FWD,White
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
21410,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,81451.0,4.0,Automatic,FWD,Silver
41867,Honda,Fit,2017.0,Wagon,Hybrid,1.5,18157.0,4.0,Automatic,FWD,Black
44608,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,39574.0,4.0,Automatic,FWD,Gray
7683,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,56804.0,4.0,Automatic,FWD,Silver
21953,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,42254.0,4.0,Automatic,FWD,Silver
1803,Toyota,Prius,2013.0,Hatchback,Hybrid,1.5,122941.0,4.0,Automatic,FWD,Black
14113,Volkswagen,Jetta,2015.0,Sedan,Petrol,1.8,28338.0,4.0,Automatic,FWD,White
26657,Toyota,Camry,2012.0,Sedan,Petrol,2.5,103397.0,4.0,Automatic,FWD,Gray
11149,Toyota,Ist,2002.0,Hatchback,Petrol,1.5,69042.0,4.0,Automatic,FWD,Black
20228,Kia,Optima,2016.0,Sedan,Petrol,2.0,18090.0,4.0,Automatic,FWD,White
9418,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,27039.0,4.0,Automatic,FWD,White
8467,Nissan,Note,2005.0,Sedan,Petrol,1.5,10130.0,3.0,Automatic,FWD,White
7683,Nissan,Serena,2002.0,Van,Petrol,2.5,105634.0,4.0,Automatic,FWD,White
22894,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,39262.0,4.0,Automatic,FWD,White
10515,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,37811.0,4.0,Automatic,FWD,Silver
14113,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,42378.0,4.0,Automatic,FWD,Black
35902,Hyundai,H1,2014.0,Van,Diesel,2.5,105080.0,4.0,Automatic,FWD,Gold
73620,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,31756.0,4.0,Automatic,FWD,White
15210,Hyundai,H1,2008.0,Van,Diesel,2.5,40778.0,4.0,Automatic,FWD,Silver
21953,Toyota,Camry,2013.0,Sedan,Petrol,2.5,71535.0,4.0,Automatic,FWD,Black
21953,Mitsubishi,Outlander,2018.0,SUV,Hybrid,2.0,37080.0,4.0,Automatic,AWD,Black
29793,Hyundai,Elantra,2019.0,Sedan,Petrol,2.0,20936.0,4.0,Automatic,FWD,Silver
6899,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,53110.0,4.0,Automatic,FWD,Silver
20385,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,74565.0,4.0,Automatic,FWD,Red
4861,Toyota,Corolla,2017.0,Sedan,Petrol,1.8,14285.0,4.0,Automatic,FWD,Silver
5488,Toyota,C-HR,2019.0,SUV,Petrol,2.0,48731.0,4.0,Automatic,FWD,Red
13485,Mazda,Mazda3,2015.0,Hatchback,Petrol,2.0,42145.0,4.0,Automatic,FWD,Silver
12544,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,77403.0,4.0,Automatic,FWD,White
35140,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,77815.0,4.0,Automatic,FWD,Black
22502,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,17399.0,4.0,Automatic,FWD,Silver
40769,Toyota,RAV4,2015.0,SUV,Petrol,2.5,37780.0,4.0,Automatic,AWD,Gray
47042,Toyota,RAV4,2016.0,SUV,Hybrid,2.5,18891.0,4.0,Automatic,AWD,Blue
15649,Hyundai,H1,2010.0,Van,Diesel,2.5,28119.0,4.0,Automatic,FWD,White
2901,Ford,Fusion,2014.0,Sedan,Petrol,2.5,113688.0,4.0,Automatic,FWD,Black
30107,Hyundai,other,2011.0,SUV,Petrol,2.0,32312.0,4.0,Automatic,AWD,Black
9722,Honda,CR-V,2002.0,SUV,Petrol,2.0,104391.0,4.0,Manual,AWD,Green
10036,Nissan,Tiida,2008.0,Sedan,Petrol,1.5,103769.0,4.0,Automatic,FWD,White
16935,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,67109.0,4.0,Automatic,RWD,Silver
7997,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.0,41072.0,4.0,Automatic,FWD,Silver
18124,Hyundai,Genesis,2011.0,Coupe,Petrol,2.0,99420.0,4.0,Automatic,FWD,Black
51746,Toyota,Camry,2018.0,Sedan,Petrol,2.5,10564.0,6.0,Automatic,FWD,Black
3763,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,77617.0,4.0,Automatic,FWD,White
14740,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,31401.0,4.0,Automatic,FWD,Silver
14113,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,62138.0,4.0,Automatic,FWD,White
17249,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,102527.0,4.0,Automatic,FWD,Black
15132,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,111417.0,4.0,Automatic,FWD,Silver
3136,BMW,3 Series,2016.0,Sedan,Petrol,2.0,32268.0,4.0,Automatic,RWD,Black
17876,Nissan,Sentra,2013.0,Sedan,Petrol,1.8,83513.0,4.0,Automatic,FWD,Red
9832,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,106175.0,4.0,Automatic,FWD,Gray
67404,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,25357.0,4.0,Automatic,FWD,Black
10663,Mitsubishi,Airtrek,2004.0,Wagon,Petrol,2.0,93206.0,4.0,Automatic,AWD,White
36065,Toyota,Prius,2016.0,Sedan,Hybrid,1.8,98177.0,4.0,Automatic,FWD,Gray
23521,Toyota,Camry,2012.0,Sedan,Petrol,2.5,56545.0,4.0,Automatic,FWD,Black
3763,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,77617.0,4.0,Automatic,FWD,White
4234,Nissan,other,2017.0,Sedan,Petrol,2.5,21064.0,4.0,Automatic,RWD,Gray
74796,Honda,Civic,2019.0,Hatchback,Petrol,1.5,7457.0,4.0,Automatic,FWD,Black
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
48873,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,20851.0,4.0,Automatic,FWD,Gray
9252,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,61372.0,4.0,Automatic,FWD,White
20385,Toyota,Camry,2013.0,Sedan,Petrol,2.5,13919.0,5.0,Automatic,FWD,White
19757,Toyota,Prius C,2012.0,Sedan,Hybrid,1.5,51699.0,4.0,Automatic,FWD,Gray
627,Toyota,C-HR,2019.0,SUV,Petrol,2.0,15124.0,4.0,Automatic,FWD,Blue
13589,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,51428.0,4.0,Automatic,FWD,Black
34905,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,67594.0,4.0,Automatic,FWD,Silver
30750,Hyundai,H1,2014.0,Van,Diesel,2.5,90855.0,4.0,Automatic,FWD,Silver
44533,Toyota,C-HR,2017.0,SUV,Petrol,2.0,34797.0,8.0,Automatic,FWD,Blue
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
8154,Toyota,Camry,2014.0,Sedan,Petrol,2.5,33126.0,4.0,Automatic,FWD,Black
8467,Nissan,Altima,2006.0,Sedan,Petrol,2.5,99420.0,6.0,Automatic,FWD,Black
19444,Toyota,Corolla,2015.0,Sedan,Petrol,1.8,42391.0,4.0,Automatic,FWD,White
706,Subaru,XV,2015.0,Sedan,Petrol,2.0,69150.0,4.0,Automatic,AWD,Black
20385,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,30448.0,4.0,Automatic,FWD,Silver
61471,Honda,Civic,2017.0,Hatchback,Petrol,1.5,25488.0,4.0,Automatic,FWD,White
17844,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,69594.0,4.0,Automatic,FWD,Red
10958,Chevrolet,Cruze,2012.0,Sedan,Petrol,1.8,97418.0,4.0,Automatic,FWD,Black
21181,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,70837.0,4.0,Automatic,FWD,Gray
31581,Hyundai,H1,2014.0,Van,Diesel,2.5,60207.0,4.0,Automatic,FWD,Silver
23207,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,44739.0,4.0,Automatic,FWD,White
20636,Hyundai,Tucson,2013.0,SUV,Diesel,2.0,39929.0,4.0,Automatic,FWD,Gray
21953,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,10937.0,4.0,Automatic,FWD,Black
14740,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,54060.0,4.0,Automatic,FWD,Silver
11604,Nissan,X-Trail,2002.0,SUV,Petrol,2.0,83886.0,4.0,Automatic,AWD,Gold
10506,Honda,Fit,2010.0,Hatchback,Petrol,1.5,102402.0,4.0,Automatic,FWD,Silver
51526,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,74556.0,4.0,Automatic,FWD,Blue
22266,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,36661.0,4.0,Automatic,FWD,Black
5331,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,31325.0,4.0,Automatic,FWD,White
9656,Honda,Fit,2015.0,Hatchback,Hybrid,1.5,94575.0,4.0,Automatic,FWD,Silver
12231,Toyota,Camry,2011.0,Sedan,Hybrid,2.5,76644.0,4.0,Automatic,FWD,Gray
1254,Hyundai,Elantra,2013.0,Hatchback,Petrol,1.8,58192.0,4.0,Automatic,FWD,Blue
20500,Toyota,Camry,2013.0,Sedan,Petrol,2.5,94449.0,4.0,Automatic,FWD,Black
18503,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,99420.0,4.0,Automatic,FWD,Gray
32412,Hyundai,H1,2014.0,Van,Diesel,2.5,81995.0,4.0,Automatic,FWD,White
25716,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,46603.0,12.0,Automatic,FWD,Silver
7213,Toyota,RAV4,2010.0,SUV,Petrol,2.5,67392.0,4.0,Automatic,AWD,Silver
2979,Hyundai,Elantra,2018.0,Sedan,Petrol,2.0,39268.0,4.0,Automatic,FWD,Black
52853,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,55585.0,4.0,Automatic,FWD,Black
18189,Toyota,Camry,2013.0,Sedan,Petrol,2.5,55924.0,4.0,Automatic,FWD,Gray
34635,Honda,Civic,2019.0,Sedan,Petrol,2.0,1819.0,4.0,Automatic,FWD,Gray
17942,Chevrolet,Orlando,2013.0,SUV,Diesel,2.0,89318.0,4.0,Automatic,FWD,White
12074,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,50145.0,4.0,Automatic,FWD,Black
19757,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.5,75062.0,5.0,Automatic,FWD,Silver
8781,Honda,Fit,2005.0,Hatchback,Petrol,1.5,105634.0,4.0,Automatic,FWD,Beige
7056,Ford,Fusion,2017.0,Sedan,Hybrid,2.0,70130.0,4.0,Automatic,FWD,Blue
10036,Hyundai,H1,2010.0,Van,Diesel,2.5,37604.0,4.0,Automatic,FWD,Gold
11604,Ford,Focus,2013.0,Sedan,Petrol,2.0,622.0,4.0,Automatic,FWD,White
40076,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,93464.0,4.0,Automatic,FWD,White
7840,Toyota,Prius C,2008.0,Hatchback,Petrol,1.5,111847.0,4.0,Automatic,FWD,Blue
7683,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,75708.0,4.0,Automatic,FWD,Blue
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black
1882,Toyota,Prius,2017.0,Sedan,Hybrid,1.8,29622.0,4.0,Automatic,FWD,White
34572,Honda,Civic,2015.0,Sedan,Petrol,1.8,41750.0,4.0,Automatic,FWD,White
28225,Toyota,RAV4,2015.0,SUV,Petrol,2.5,45939.0,4.0,Automatic,FWD,Silver
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White
18033,Hyundai,Sonata,2013.0,Sedan,Petrol,1.8,55054.0,4.0,Automatic,FWD,White
10672,Chevrolet,Orlando,2013.0,SUV,Diesel,2.0,44328.0,4.0,Automatic,FWD,Silver
13799,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,115142.0,4.0,Automatic,FWD,White
58172,Honda,Civic,2017.0,Hatchback,Petrol,1.5,16259.0,4.0,Automatic,FWD,Black
53154,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,50168.0,4.0,Automatic,FWD,Blue
45734,Hyundai,H1,2016.0,Wagon,Diesel,2.5,37940.0,4.0,Automatic,FWD,Black
11299,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,33894.0,4.0,Automatic,FWD,Silver
862,Subaru,Forester,2017.0,SUV,Petrol,2.5,46331.0,4.0,Automatic,AWD,Gray
11177,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,83067.0,4.0,Automatic,FWD,White
23138,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,116870.0,4.0,Automatic,FWD,Black
19757,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.5,74963.0,5.0,Automatic,FWD,Silver
25089,Toyota,RAV4,2012.0,SUV,Petrol,2.5,51885.0,4.0,Automatic,AWD,Red
16308,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,31408.0,4.0,Automatic,FWD,Gray
6429,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,47348.0,4.0,Automatic,FWD,Silver
12544,Ford,Focus,2014.0,Sedan,Petrol,2.0,50332.0,4.0,Automatic,FWD,Gray
862,Ford,Escape,2010.0,SUV,Hybrid,2.5,108694.0,4.0,Automatic,FWD,Gray
23207,Toyota,RAV4,2010.0,SUV,Petrol,2.0,103956.0,4.0,Automatic,AWD,Blue
18503,Toyota,Prius,2010.0,Sedan,Petrol,1.8,100663.0,4.0,Automatic,FWD,Gray
35736,Hyundai,H1,2014.0,Van,Diesel,2.5,68651.0,4.0,Automatic,FWD,Gold
25638,Toyota,Aqua,2014.0,Hatchback,Petrol,1.5,21748.0,4.0,Automatic,FWD,Orange
15053,Toyota,Prius,2011.0,Hatchback,Hybrid,1.8,9259.0,4.0,Automatic,FWD,Silver
17562,Honda,Civic,2015.0,Coupe,Petrol,1.8,36158.0,4.0,Automatic,FWD,Black
40889,Honda,Civic,2015.0,Sedan,Petrol,1.8,18020.0,4.0,Automatic,FWD,Black
7683,Chevrolet,Captiva,2008.0,SUV,Diesel,2.0,41777.0,4.0,Automatic,FWD,Black
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
15053,Ford,Fusion,2011.0,Sedan,Hybrid,2.5,95692.0,4.0,Automatic,FWD,White
39559,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,55565.0,4.0,Automatic,FWD,Gray
35046,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,73233.0,4.0,Automatic,FWD,Silver
13172,Hyundai,Santa Fe,2011.0,SUV,Diesel,2.0,44967.0,4.0,Automatic,FWD,White
11290,Honda,Fit,2013.0,Hatchback,Petrol,1.5,74565.0,4.0,Automatic,FWD,Gray
